Date,Open,High,Low,Close,Adj Close,Volume
2017-08-16,144.389999,144.960007,143.800003,144.279999,140.751083,31913000
2017-08-17,143.720001,143.940002,141.330002,141.330002,137.873245,70191000
2017-08-18,141.410004,142.199997,140.649994,141.229996,137.775696,60751900
2017-08-21,141.220001,141.529999,140.179993,141.050003,137.600082,37111500
2017-08-22,141.809998,143.350006,141.759995,143.199997,139.697510,36294200
2017-08-23,142.479996,143.009995,142.380005,142.690002,139.199982,25702300
2017-08-24,143.009995,143.169998,141.470001,142.270004,138.790283,38160800
2017-08-25,142.820007,143.179993,141.779999,141.970001,138.497604,26380400
2017-08-28,142.399994,142.740005,141.949997,142.410004,138.926849,15362100
2017-08-29,141.190002,143.210007,141.059998,142.970001,139.473160,24498300
2017-08-30,143.089996,144.889999,143.000000,144.649994,141.112015,33642700
2017-08-31,145.059998,146.210007,144.979996,146.199997,142.624146,38480700
2017-09-01,146.389999,146.589996,145.610001,146.000000,142.429016,22293600
2017-09-05,145.570007,145.880005,143.600006,144.690002,141.151108,44794300
2017-09-06,145.059998,145.460007,144.080002,145.130005,141.580307,30722700
2017-09-07,145.399994,145.839996,144.940002,145.470001,141.912003,22721100
2017-09-08,145.279999,145.350006,144.059998,144.210007,140.682831,27890100
2017-09-11,145.339996,146.119995,145.300003,145.869995,142.302216,27126300
2017-09-12,146.279999,146.410004,145.529999,146.220001,142.643631,30256700
2017-09-13,145.970001,146.440002,145.729996,146.419998,142.838730,28450900
2017-09-14,145.850006,146.289993,145.470001,145.559998,141.999771,35296400
2017-09-15,145.529999,146.589996,145.289993,146.059998,142.487564,46422400
2017-09-18,145.910004,146.369995,145.110001,145.550003,142.300827,24858200
2017-09-19,145.809998,146.009995,145.309998,145.800003,142.545227,20871200
2017-09-20,145.750000,145.910004,144.229996,145.350006,142.105286,34236200
2017-09-21,145.250000,145.259995,143.949997,144.460007,141.235168,28841800
2017-09-22,144.000000,144.529999,143.850006,144.320007,141.098267,21702400
2017-09-25,143.750000,143.830002,142.100006,142.800003,139.612228,54947700
2017-09-26,143.529999,143.800003,142.669998,143.169998,139.973953,29628800
2017-09-27,143.929993,145.000000,143.570007,144.460007,141.235168,33249400
2017-09-28,144.110001,144.559998,143.779999,144.410004,141.186310,24149400
2017-09-29,144.699997,145.559998,144.320007,145.449997,142.203049,43102400
2017-10-02,145.669998,146.169998,144.929993,145.580002,142.330139,27351300
2017-10-03,145.770004,146.059998,145.449997,145.889999,142.633224,19715200
2017-10-04,145.610001,146.339996,145.470001,146.029999,142.770111,26381100
2017-10-05,146.559998,147.539993,146.410004,147.460007,144.168213,31562400
2017-10-06,146.960007,147.660004,146.960007,147.660004,144.363739,23561100
2017-10-09,147.850006,148.009995,147.300003,147.490005,144.197525,13704800
2017-10-10,147.990005,148.139999,146.949997,147.600006,144.305069,19223100
2017-10-11,147.529999,148.070007,147.339996,148.039993,144.735245,12439100
2017-10-12,147.820007,148.350006,147.619995,147.770004,144.471252,14513500
2017-10-13,148.369995,148.509995,147.779999,148.339996,145.028534,18409900
2017-10-16,148.710007,148.889999,148.389999,148.850006,145.527145,21809400
